id	type	genes	size	CDmVsHFDm_NES	CDmVsHFDm_pval	CDmVsHFDm_padj	DPNVsHFDm_NES	DPNVsHFDm_pval	DPNVsHFDm_padj	DIPVsHFDm_NES	DIPVsHFDm_pval	DIPVsHFDm_padj	E2VsHFDm_NES	E2VsHFDm_pval	E2VsHFDm_padj	PPTVsHFDm_NES	PPTVsHFDm_pval	PPTVsHFDm_padj
RNA_Polymerase_II_Transcription_Termination	ENR	Thoc2,Gm8994,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Snrpb,Magoh,Snrpe,Snrpf,Snrpg,Snrpd3,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Zfp473,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Lsm11,Cstf2t,Pabpn1,Casc3,Wdr33,Lsm10,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Srsf11,Slbp	63	1.73658052773167	0.00139658784459203	0.0176689522762779	1.74606188589788	0.00231068758729641	0.0271749878224297	1.59893068433792	0.0113371722918798	0.078235858377848	1.35473361741432	0.0981481481481482	0.457841920132423	1.45715934006069	0.0483870967741935	0.276878796721225
Regulation_of_Complement_cascade	ENR	C7,Gm4788,C3,C4b,Hc,Cfh,C4bp,C1qb,F2,C2,Cd19,Vtn,Cd59b,Serping1,C1qa,C1qc,Clu,Pros1,Elane,Cfhr2,Cfi,Cd55,C8b,C1ra,C8a,C8g,Cpn2,Cpb2,Cpn1,C9,C3ar1,Cd46,Cd81,C5ar2,Sez6l2,C5ar1,C1s2	37	1.9335071270337	0.000337884801924133	0.00564267619213302	2.010257909828	0.00022178162317025	0.00513463531389939	2.13703720949949	8.27426138148045e-06	0.000329000393025532	2.22990709734647	3.43180626872578e-05	0.00102341365513787	2.18139010877928	2.78537651817363e-05	0.000801996342301716
Regulation_of_IGF_Activity_by_IGFBP	ENR	Pappa2,Igfbp1,Igfbp2,Igfbp4,Igfbp6,Fam20c,Msln,Tnc,Mgat4a,Mia3,Fam20a,Pappa,Meltf,Igf1,Igf2,Apol8,Apol7b,Apol7a,Fga,Apob,Hrc,Prkcsh,Adam10,Matn3,Calu,Dmp1,Ambn,Enam,Stc2,Men1,F5,C3,C4b,Lamb1,Afp,Csf1,Alb,Hsp90b1,Apoe,Il6,P4hb,Apoa2,Spp1,Fn1,App,Timp1,Cdh2,Chgb,Lgals1,Ccn1,Bmp4,Cst3,Mfge8,Penk,Ahsg,Serpinc1,Proc,Sdc2,Scg3,Igfbp3,Serpind1,Wfs1,Amelx,Sparcl1,Apoa1,Serpina1c,Nucb1,Scg2,Rcn1,Aplp2,Igfbp5,Vgf,Apol7e,Cp,Lamb2,Fbn1,Igfbp7,Gas6,Ktn1,Itih2,Tgoln1,Fstl1,Ano8,Kng2,Pcsk9,Pnpla2,Ckap4,Qsox1,Bpifb2,Apol7c,Apoa5,Apol9b,Gpc3,Ltbp1,Spp2,Mepe,Notum,Serpina10,Vwa1,Fgg,Apol9a,Golm1,Dnajc3,Chrdl1,Trf,Tmem132a,Pdia6,Fuca2,Amtn,Prss23,Shisa5,Mxra8,Fgf23,Fstl3,Mbtps1,Bmp15	116	1.6480706775382	0.0025128118346453	0.027975971759051	-1.23752075515403	0.115853658536585	0.30643016700351	1.32612540499303	0.0791896869244936	0.294335912135211	1.71648618234033	0.00442625957821819	0.0586655039335268	1.76474971129265	0.00168365381886492	0.0246640515570563
Resolution_of_D_loop_Structures_through_Synthesis_Dependent_Strand_Annealing_SDSA	ENR	Wrn,Rad51d,Top3a,Bard1,Blm,Brca1,Brca2,Rad51,Rtel1,Palb2,Rmi2,Brip1,Mre11a,Atm,Dna2,Rbbp8,Rad51ap1,Kat5,Rad51c,Xrcc2,Xrcc3,Rmi1,Exo1,Nbn,Rad51b	25	-1.72302491775418	0.00483507311111811	0.0464055867561336	-1.28712245747172	0.165540540540541	0.394365982601277	-1.43104735899105	0.0708154506437768	0.282922972667721	-1.40060963410929	0.0945674044265594	0.446123066080096	-1.52468528907523	0.0384615384615385	0.258571112585711
Respiratory_electron_transport	ENR	Ndufaf6,Ndufaf5,Ndufb11,Ndufa1,Nd1,Nd2,Nd3,Nd4,Nd5,Nd6,Ndufs6,Ndufb6,Ndufaf2,Ndufa12,Ndufv3,Timmdc1,Acad9,Ndufs1,Ndufs2,Ndufv1,Etfdh,Ndufa10,Ndufa5,Ndufb2,Ndufc2,Ndufa2,Ndufa3,Ndufb4,Ndufb4c,Ndufb4b,Ndufb5,Ndufb9,Ndufc1,Ndufa6,Ndufb3,Ndufab1,Ndufb7,Ndufaf7,Ndufaf1,Ndufs4,Ndufaf4,Tmem126b,Ndufb8,Ndufv2,Ndufa9,Ndufs7,Ndufa8,Ndufb10,Ndufs3,Etfb,Ndufa13,Ndufaf3,Ecsit,Ndufa7,Ndufs5,Etfa	56	-1.77022254656689	0.00164892968645897	0.0199544389593223	0.958739482163386	0.511450381679389	0.770868355058285	-0.834276595413065	0.762820512820513	0.952635524402008	-1.14314602993027	0.251585623678647	0.655641948827945	-1.22621681169047	0.170588235294118	0.455026455026455
Respiratory_electron_transport_ATP_synthesis_by_chemiosmotic_coupling_and_heat_production_by_uncoupling_proteins.	ENR	Ndufaf6,Ndufaf5,Ndufb11,Ndufa1,Atp6,Nd1,Nd2,Nd3,Nd4,Nd5,Nd6,Atp8,Ndufs6,Atp5j2,Atp5e,Atp5g2,Atp5g3,Atp5b,Atp5j,Atp5a1,Atp5k,Ndufb6,Ndufaf2,Ndufa12,Ndufv3,Timmdc1,Acad9,Ndufs1,Atp5c1,Ndufs2,Ndufv1,Etfdh,Ndufa10,Ndufa5,Atp5l,Ndufb2,Ndufc2,Ndufa2,Ndufa3,Ndufb4,Ndufb4c,Ndufb4b,Ndufb5,Ndufb9,Atp5f1,Ndufc1,Ndufa6,Ndufb3,Ndufab1,Ndufb7,Atp5g1,Ndufaf7,Ndufaf1,Ndufs4,Ndufaf4,Tmem126b,Atp5d,Ndufb8,Ndufv2,Atp5o,Ndufa9,Ndufs7,Ndufa8,Ndufb10,Ndufs3,Etfb,Atp5h,Ndufa13,Ndufaf3,Ecsit,Ndufa7,Coq10a,Ucp1,Ucp3,Ucp2,Coq10b,Ndufs5,Slc25a27,Slc25a14,Dmac2l,Etfa	81	-1.78482850391518	0.00028693395388253	0.00557185701143982	0.799422936211537	0.844327176781003	0.967975370028025	-0.726626732378872	0.951781970649895	1	-1.45262546018736	0.0294070191419222	0.213039326674866	-1.2709658065656	0.0903614457831325	0.342033817575613
Response_to_elevated_platelet_cytosolic_Ca2+	ENR	Fga,Itgb3,Pdgfa,Prkca,Prkcg,Prkcb,Fgb,Fgg,Itga2b,Pdgfb,Stxbp3	11	1.82586518862746	0.000877477117234779	0.0126326447050179	1.54399310972929	0.0463576158940397	0.175141492513542	1.24609487722457	0.206106870229008	0.486803052787789	1.66259766862689	0.0366598778004073	0.24686288680113	1.41624059087532	0.0905263157894737	0.342033817575613
Ribosomal_scanning_and_start_codon_recognition	ENR	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Eif4b	57	1.85489570350182	0.000330800750372247	0.00564267619213302	2.04972025944184	2.32136025444389e-05	0.000807639921858602	1.95440272240127	8.23584611561116e-05	0.00237135569190873	1.80517911003099	0.00262581924772268	0.0398647103972443	2.02397072017543	3.28329600814795e-05	0.000884371666710819
SRP_dependent_cotranslational_protein_targeting_to_membrane	ENR	Rpl3l,Srp72,Rpl35a,Rpl27a,Rps16,Rpl7,Rpsa,Srp54a,Srp54b,Rplp0,Srp14,Rpl13a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Rps27l,Srp68,Rpl24,Rpl39l,Rps21,Rpl14,Rpl11,Rpl15,Rps19,Rpl34,Rpl34-Ps1,Gm4705,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Rpl38,Srp9	91	2.09059185790602	5.27938214369454e-07	2.17501599219268e-05	2.36153024828695	4.64237219912305e-10	2.507745389408e-08	2.40120112180579	6.18016451229755e-11	5.73381929752051e-09	2.18195573158827	5.68899619302276e-06	0.000250016411640737	2.50350153407037	6.59112087520703e-11	4.23352763907529e-09
Synthesis_of_DNA	ENR	Cdc27,Pold2,Pole2,Orc4,Cdc6,Ubb,Ubc,Pcna,Prim1,Mcm3,Prim2,Pola2,Rfc1,Mcm4,Ccna2,Pold1,Ube2e1,Anapc1,Anapc15,Ube2d1,Rbx1,Rps27a,Uba52,Mcm2,Mcm6,Cdk2,Orc2,Ccna1,Ccne1,Mcm7,Dna2,Cdc23,Anapc5,Anapc2,Anapc10,Rfc3,Cdc16,Rpa1,Anapc4,Rfc4,Cdc26,Gins4,Anapc16,Anapc11,Pole4,Rpa3,Pold4,Mcm8,Gins1,Rfc5,Ube2c,Gins2,Pold3,Orc3,Pole3,Fzr1,Skp1a,Cul1,Rfc2,Orc5,Pole,Anapc7,Skp2,Orc1,Ccne2,Pola1,Cdt1,Gins3	68	-1.75879163307471	0.00135147508933433	0.0173612569168333	-1.62458788121366	0.00564717004769476	0.0529818762901699	-1.74073019251262	0.00181283149165327	0.0240310785503314	-1.58403649869313	0.00476586957346449	0.0596777022640729	-1.72486287952161	0.00107412213461908	0.0169224902340931
The_citric_acid_TCA_cycle_and_respiratory_electron_transport	ENR	Ndufaf6,Ndufaf5,Ndufb11,Ndufa1,Pdk4,Atp6,Nd1,Nd2,Nd3,Nd4,Nd5,Nd6,Atp8,Ldhb,Bsg,Rxra,Ppard,Pdha1,Pdha2,Ndufs6,Atp5j2,Atp5e,Atp5g2,Atp5g3,Atp5b,Idh3g,Atp5j,Atp5a1,Atp5k,Ndufb6,Pdp1,Pdp2,Ndufaf2,Ndufa12,Pdpr,Pdk1,Ndufv3,Pdhx,Dlat,Timmdc1,Acad9,Sdha,Ndufs1,Atp5c1,Ndufs2,Ndufv1,Etfdh,Pdk3,Ndufa10,Ndufa5,Atp5l,Ndufb2,Ndufc2,Ndufa2,Ndufa3,Sdhb,Ndufb4,Ndufb4c,Ndufb4b,Ndufb5,Ndufb9,Atp5f1,Ndufc1,Ndufa6,Ndufb3,Ndufab1,Ndufb7,Atp5g1,Ndufaf7,Ndufaf1,Ndufs4,Sdhc,Pdhb,Ndufaf4,Tmem126b,Atp5d,Ndufb8,Ndufv2,Idh3a,Atp5o,Ndufa9,Ndufs7,Ndufa8,Ndufb10,Ndufs3,Etfb,Atp5h,Ndufa13,Pdk2,Ndufaf3,Ecsit,Suclg1,Ndufa7,Coq10a,Dld,Slc16a8,Ldhc,Ldha,Me1,Mdh2,Ucp1,Slc16a1,Idh2,Ucp3,Slc16a3,Ucp2,Fh1,Coq10b,Me3,Ldhal6b,D2hgdh,Fahd1,Adhfe1,Idh3b,L2hgdh,Hagh,Me2,Aco2,Ndufs5,Sdhd,Cs,Slc25a27,Slc25a14,Suclg2,Sucla2,Dmac2l,Etfa,Vdac1	128	-1.97982293613458	1.01928048883097e-06	3.70043133988635e-05	-1.09123898104328	0.304932735426009	0.575839113449733	-1.56538861070003	0.0052229183772827	0.0535882037829769	-2.32718964722115	8.12658537263834e-11	6.78569878615301e-08	-2.03489490528431	1.86895530861362e-07	8.66987601495762e-06
Translation	ENR	Eif2b3,Rpl3l,Srp72,Mrps12,Mrpl23,Rpl35a,Eif3d,Eef1b2,Eif4a2,Rpl27a,Rps16,Rpl7,Rpsa,Srp54a,Srp54b,Rplp0,Srp14,Rpl13a,Eif3a,Rps2,Rpl3,Rpl12,Rpl18,Rpl28,Rpl6,Rpl29,Gm8210,Rplp1,Rpl5,Rpl13,Rpl9,Eef1d,Mrps21,Mrps6,Eif5,Eif3e,Eif4a1,Rps20,Rpl26,Rpl27,Loc108167922,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rpl18a,Rpl23a,Rps6,Loc105244208,Rpl23,Loc100044627,Loc100862455,Rps15,Rps24,Rps25,Rps26,Rps28,Rpl30,Rpl39,Rpl31,Rps3,Rpl32,Rpl8,Rps27a,Uba52,Eif4e,Rps17,Rps10,Rpl22,Rpl36a,Rpl36al,Rpl19,Rpl10l,Rps3a1,Rps5,Rplp2,Gspt2,Ptcd3,Mrpl10,Eif3j1,Eif4ebp1,Mrps31,Eif2b4,Eif3j2,Eif4g1,N6amt1,Rps9,Rps27,Rps27rt,Rpl10,Rpl35,Eif2s1,Rps27l,Mrps7,Mrps26,Oxa1l,Eif4b,Mtrf1l,Mrps35,Mrps27,Srp68,Eif1ax,Rpl24,Mrpl22,Eif2b5,Eif3b,Mrpl48,Gfm1,Mrpl38,Mrpl47,Eif3l,Mrpl58,Gspt1,Eif3c,Mrps18c,Gfm2,Mrpl50,Mrps23,Eif3h,Mrpl37,Mrps2,Eif3m,Eif2s2,Eif2b1,Eif2b2,Mrps18b,Mrps18a,Mrps5,Mrpl36,Mrpl34,Mrpl27,Mrpl16,Mrpl9,Mrpl3,Mrpl1,Mrpl15,Mrpl42,Mrpl54,Mrps16,Mrpl51,Mrpl24,Mrpl49,Chchd1,Rpl39l,Mrps17,Mrpl11,Mrpl57,Mrpl20,Mrpl18,Mrpl35,Mrpl41,Mrpl33,Rps21,Mrps24,Rpl14,Gadd45gip1,Mrps14,Mrps22,Rpl11,Mrps28,Mrpl44,Mrpl55,Rpl15,Eral1,Rps19,Mrps30,Mrpl45,Mrpl52,Mrps25,Mrpl28,Mrpl53,Mrpl14,Mrpl21,Mrpl13,Rpl34,Rpl34-Ps1,Gm4705,Mrps33,Mrpl19,Mrrf,Mrpl2,Mrps9,Mrpl30,Rpl22l1,Rpl37,Rpl37rt,Rpl4,Eef1g,Mrpl17,Mrpl12,Eif3k,Mrps15,Trmt112,Eif3f,Mrpl32,Aurkaip1,Mrpl4,Mrpl46,Dap3,Mrps34,Rpl38,Mrpl39,Eif3i,Eif4h,Eif2s3x,Eif3g,Mrpl40,Srp9,Eif5b,Mrps36,Pabpc1,Eef1a1,Etf1	219	1.60552933992537	0.000222168785187867	0.00475669065722742	2.24878637468972	9.85964848587075e-13	1.64656129714041e-10	2.23947757240501	4.83582612486157e-12	8.07582962851882e-10	1.97427301165292	6.70393259740945e-06	0.000279889185941845	2.1422907743492	1.51262021965145e-09	9.02169916720687e-08
Translation_initiation_complex_formation	ENR	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	1.88049015245134	0.000229181608749723	0.00477880662599596	2.05259959724438	4.52394285379521e-05	0.00130258354583414	1.91659191551354	0.000221330860599442	0.00499489915136578	1.80599747918326	0.00417610656879612	0.0571647374581108	2.02019804406857	2.34630627099195e-05	0.000725616939362327
Transport_of_Mature_Transcript_to_Cytoplasm	ENR	Thoc2,Gm8994,Nup153,Srsf11,Tpr,Alyref,Cpsf2,Srsf5,U2af2,Aaas,Nup43,Magoh,Srsf3,Slbp,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Nup62,Zc3h11a,Srsf1,Nup98,Nup188,Thoc7,Nxf7,Nup214,Dhx38,Poldip3,U2af1l4,Nup107,Slu7,Nup93,Thoc5,Srsf7,Nup54,Rae1,Nup88,Nupl2,Casc3,Pom121,Wdr33,Nup133,Seh1l,Gle1,Nupl1,Thoc1,Nup85,Nup35,Ndc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Nxf1,Rnps1,Nup155,Ncbp2,Nup37,Rbm8a,Chtop,Srsf9,Sarnp,Sec13,Fip1l1,U2af1,Cdc40,Cpsf1,Ranbp2,Nup50,Cpsf3,Nup210,Nxt1,Nup160,Ddx39b,Eif4e,Cpsf4	78	1.74083160083062	0.00109326013683181	0.0149651182664682	1.4757179181888	0.0405285191037891	0.162698622363769	1.58713576850363	0.00705053571497075	0.0582890823960453	1.01682520096359	0.388994307400379	0.771520775960373	1.14480098699687	0.211462450592885	0.517803947932725
Transport_of_small_molecules	ENR	Ryr3,Cyb5rl,Ryr1,Ryr2,Apob,Pcsk6,Rab11fip2,Mttp,Phb2,Rnf5,Slc16a7,Clcn7,Pip,Prkaca,Apoa4,Apoe,P4hb,Apoa2,Ubb,Ubc,Calm1,Calm2,Calm3,Slc3a2,Lpl,Camk2a,Prkar1b,Atp6v0a2,Ap2a1,Ap2a2,Bsg,Furin,Cftr,Lipc,Camk2b,Gnb4,Nedd8,Prkar2b,Apoc3,Apoc1,Avp,Ldlr,Abcd1,Gng4,Atp6v1a,Atp6v1e1,Atp4b,Atp6v0d1,Stom,Pltp,Abcd3,Aqp2,Atp6v1d,Fxyd7,Gng11,Rab11a,Ap2s1,Atp6v1b2,Gnb1,Gnb2,Gnb5,Rps27a,Uba52,Gng8,Atp6v0c,Gng2,Gng3,Phb,Abcc9,Wnk1,Ap2m1,Bmp1,Vldlr,Apoa1,Vcp,Pcsk5,Fxyd2,Apoc2,Gm44805,Unc79,Cyb5r2,Cyb5r4,Wnk2,Spg7,Mcu,Slc5a6,Parl,Zdhhc8,Nr1h2,Scarb1,Gnb3,Gngt1,Gngt2,Cp,Scnn1a,Apoc4,Abcd2,Fxyd3,Tfrc,Cltc,A2m,Abcf1,Stoml3,Atp1a3,Atp1a2,Gnas,Cand1,Eif2s1,Atp6v0d2,Gng5,Gng5-Ps,Wnk4,Pcsk9,Lrrc8a,Wnk3,Erlin2,Maip1,Mylip,Atp6v1g3,Derl2,Asph,Atp6v1h,Nalcn,Wwp1,Ldlrap1,Fbxl5,Apoa5,Micu2,Afg3l2,Os9,Angptl8,Slco3a1,Micu1,Atp1a1,Erlec1,Bsnd,Slc3a1,Erlin1,Atp6v0e2,Atp6v1b1,Rnf185,Slco1a5,Atp6v0a4,Trf,Derl1,Stoml2,Eif2s2,Atp6v1c2,Raf1,Abcg5,Sar1b,Atp6v0e,Atp6v1g1,Micu3,Gng10,Pmpcb,Pdzd11,Arl2,Fxyd6,Atp6v1f,Gpihbp1,Fxyd4,Arl2bp,Atp6v1e2,Derl3,Slc22a17,Gng12,Smdt1,Cyb5r1,Prkar1a,Pmpca,Sgk3,Tcirg1,Slco1b2,Gng13,Add2,Add1,Sgk2,Angptl3,Atp6ap1,Atp6v1g2,Skp1a,Cul1,Scnn1g,Clcnka,Atp1a4,Dmtn,Sgk1,Lipa,Nr1h3,Heph,Atp6v1c1,Atp6v0a1,Angptl4,Fxyd1,Sel1l,Fkbp1b,Tsc22d3,Slc9a6,Ano3,Atp8b4,Atp2c2,Atp10b,Abcc3,Slc9a5,Abcb5,Slc4a9,Slc28a1,Abcc4,Abca12,Trdn,Slc17a3,Slc9a3,Slc39a2,Atp2b1,Slc22a1,Slc16a8,Slc6a6,Abcc1,Clcn6,Abca4,Slc32a1,Slc1a4,Aqp7,Atp10a,Atp2a2,Slc6a2,Atp9a,Hmox2,Slc22a2,Slc4a4,Slc6a18,Slc28a2,Best1,Slc22a8,Car2,Slc4a1,Car1,Slc4a2,Atp1b1,Slc2a4,Atp1b2,Slc2a2,Hmox1,Slc4a3,Slc2a1,Abcb4,Abcb1a,Emb,Slc6a9,Slc6a1,Slc6a13,Slc6a11,Slc2a3,Abca1,Slc25a4,Slc11a2,Mip,Slc25a5,Slc16a1,Slc12a2,Slc12a1,Aqp4,Aqp8,Ctns,Slc16a3,Slc26a1,Slc12a3,Pln,Slc7a10,Trpv5,Slc8a1,Slc7a3,Atp8a1,Ano9,Atp1b3,Atp9b,Atp11a,Atp8b2,Atp8a2,Aqp1,Slc7a1,Atp2b3,Atp8b1,Ano7,Slc24a2,Trpm1,Slc39a7,Slc2a9,Ttyh2,Slc17a7,Atp13a5,Slc38a5,Slc2a6,Slc2a13,Clca4b,Slc9a2,Slc22a16,Slc5a12,Slc22a15,Slc4a10,Lrrc8b,Trpm3,Slc44a5,Slc5a10,Atp13a4,Slc30a1,Trpc1,Abcb7,Trpc6,Slc9a1,Slc6a3,Clcn4,Slc20a1,Slc29a2,Kcnj11,Slc17a1,Slc26a2,Ces3a,Abcg1,Clcn1,Atp7a,Car4,Atp7b,Atp2a3,Lrrc8e,Slc13a5,Ahcyl2,Atp11b,Best3,Asic1,Sri,Ttyh3,Ano6,Ano8,Slc6a7,Camk2d,Atp2b4,Atp8b3,Asic3,Slc44a1,Trpv1,Slc39a14,Ano5,Slc39a4,Slc22a18,Abcg2,Trpm4,Asic4,Slc34a3,Slc20a2,Atp2c1,Mcub,Slc17a8,Slc2a12,Slc6a15,Clca2,Slc7a6,Best2,Nipal3,Lrrc8d,Ostm1,Slc5a7,Ano10,Aqp11,Nipa1,Slc36a2,Ano1,Slc41a1,Trpa1,Slc17a6,Nceh1,Unc80,Slc9a7,Nipal1,Slc17a5,Slc15a3,Slc43a1,Tusc3,Slc26a9,Slc9a4,Rhbg,Steap2,Tpcn2,Slc44a2,Slc5a8,Slc41a2,Slc9a9,Slc13a4,Nipal4,Slc9b1,Slc39a6,Slc24a5,Slc5a1,Pqlc2,Ano4,Slc38a2,Ano2,Slc22a12,Slc43a2,Slc24a4,Aqp12,Steap3,Trpm6,Slc26a6,Slc4a8,Slc5a11,Slc47a1,Slc45a3,Slc31a1,Slc38a1,Atp10d,Trpv3,Abca8b,Abca6,Abca5,Abca9,Slc36a1,Mcoln2,Slc8a2,Slc29a4,Slc38a4,Aqp3,Slc26a7,Abca3,Atp2a1,Slc9a8,Trpm8,Mcoln3,Abcc10,Slc14a2,Lrrc8c,Slc22a6,Slc6a20a,Slc5a9,Slc2a10,Slc14a1,Abcc2,Slc12a5,Abca7,Slc44a4,Slc39a8,Slc15a4,Abcg4,Nipal2,Trpv6,Slc24a1,Slc22a7,Slc13a3,Trpm2,Slc44a3,Slc5a2,Trpm7,Camk2g,Slc12a6,Cybrd1,Asic2,Slc8b1,Mcoln1,Slc39a3,Slc29a3,Atp13a2,Slc10a6,Abcb8,Slc50a1,Ttyh1,Slc6a19,Slc25a22,Clca1,Slc25a18,Abcg8,Slc34a2,Abcb6,Slc38a3,Atp13a1,Trpv4,Tpcn1,Rsc1a1,Slc28a3,Slc13a2,Slc13a1,Slc40a1,Abcb10,Slc2a8,Slc29a1,Slc15a1,Slc12a4,Abcb9,Nipa2,Trpm5,Aqp9,Fgf21,Slc5a3,Trpc4ap,Slc6a14,Trpc4,Rhag,Trpc5,Slc7a9,Rhcg,Slc7a8,Slc39a1,Atp11c,Clcn2,Atp2b2,Asic5,Abcc6,Abcc5,Trpv2,Slc7a11,Slc22a3,Aqp5,Scnn1b,Clcnkb,Trpc7,Slc26a3,Clcn5,Slc12a7,Slc22a5,Slc7a5,Slc7a7,Atp12a,Slc22a4,Slc8a3,Hbb-Bs,Hbb-Bt,Plg,Apobr,Azgp1,Ireb2,Atp6v0b,Lmf1,Lmf2,Avpr2,Pex19,Lcat,Hdlbp,Yme1l1,Hfe,Eif2s3x,Alb,Tfr2,Lcn2,Add3,Fth1,Slc11a1,Slc25a10,Slc30a8,Slc30a6,Slc30a5,Slc18a2,Slc18a1,Slc25a29,Lipg,Flvcr1,Aco1,Mrs2,Slc9b2,Ftmt	559	-1.58033610095519	2.19312673012776e-05	0.000572269006142711	-1.56673505678623	7.6593881330257e-05	0.00213186303035882	-1.19683930646261	0.09	0.307991803278689	-1.1875507119391	0.050125313283208	0.317080580238475	-1.32060913652313	0.00604532637736097	0.0623191052481039
Triglyceride_biosynthesis	ENR	Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Gk2,Gpat2,Gpam,Dgat2,Dgat1	12	-1.77311800981713	0.00188637503390226	0.0218278825880564	-1.63551097637698	0.00944337942703702	0.0734108654421739	-1.80396554982982	0.00363072259156658	0.0398901758415539	-1.79754213099558	0.00239347718115581	0.0391854545200325	-1.86051969410116	0.000551286929726343	0.0102294352515888
U12_Dependent_Splicing	ENR	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Snrnp25,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Zmat5,Zcrb1,Snu13,Loc100862468,Snrnp48,Snrnp35,Polr2d,Rnpc3	48	1.73087053135265	0.00191624546629334	0.0218278825880564	1.69737972785982	0.0094160527085406	0.0734108654421739	1.62147505162506	0.00680386235616148	0.0572379836000073	1.55441450021268	0.0381679389312977	0.251350623425593	1.66250409229595	0.00880856318377801	0.080825827015985
Vitamin_B5_pantothenate_metabolism	ENR	Slc5a6,Aasdhppt,Pank2,Pank4,Ppcdc,Pank1,Pank3,Ppcs,Pdzd11,Coasy,Vnn1,Fasn,Slc25a16	13	-1.7925127700724	0.00118488876513358	0.0159577761110732	-1.39644488813425	0.0982142857142857	0.272454912197437	-1.3752987410426	0.120582120582121	0.3608819737852	-1.68773968315781	0.0129435254001276	0.130214984447067	-1.41704561365994	0.0767716535433071	0.318860503303166
