ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016242	negative regulation of macroautophagy	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Tmem39a	1
GO:0030513	positive regulation of BMP signaling pathway	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Kcp	1
GO:0032814	regulation of natural killer cell activation	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Tox	1
GO:0032892	positive regulation of organic acid transport	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Slc7a5	1
GO:0033173	calcineurin-NFAT signaling cascade	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Rcan2	1
GO:0042491	inner ear auditory receptor cell differentiation	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Fgfr1	1
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Cd83	1
GO:0046636	negative regulation of alpha-beta T cell activation	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Cd274	1
GO:0048016	inositol phosphate-mediated signaling	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Rcan2	1
GO:0051125	regulation of actin nucleation	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Carmil1	1
GO:0051180	vitamin transport	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Ttpa	1
GO:0055081	anion homeostasis	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Stk39	1
GO:0061842	microtubule organizing center localization	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Mad2l1	1
GO:1901016	regulation of potassium ion transmembrane transporter activity	1/482	30/11520	0.723038143987067	0.893087395626437	0.839615089513376	Stk39	1
GO:0032103	positive regulation of response to external stimulus	10/482	276/11520	0.724184053980208	0.89427041012417	0.840727272742335	Stk39/Stap1/Cxcl10/Hspb1/Clec7a/Trim5/Fgfr1/Cxcl14/Lgals1/Smoc2	10
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	5/482	144/11520	0.72569777186483	0.895840174397617	0.842203049667885	Hspb1/Cd4/Trim5/Tfrc/Gstp1	5
GO:0030518	intracellular steroid hormone receptor signaling pathway	3/482	89/11520	0.725832213676672	0.895840174397617	0.842203049667885	Ncor2/Foxa1/Ar	3
GO:1902532	negative regulation of intracellular signal transduction	15/482	406/11520	0.727569156167749	0.89775083054655	0.843999308064736	Serpine2/Rnf152/Stmn1/Wfs1/Hspb1/Pparg/Nucb2/Hyou1/Epm2a/Vnn1/Dact1/Ccdc125/Pde4d/Gstp1/Gstp2	15
GO:0051276	chromosome organization	14/482	381/11520	0.729929741546986	0.899027455129629	0.84519949661162	Mcm6/Spc25/Smc2/Zcwpw1/Mad2l1/Mcm2/Cpeb1/Mcm5/Brip1/Ten1/Xrcc3/Mapk15/Mis18a/Hhex	14
GO:0010921	regulation of phosphatase activity	2/482	61/11520	0.730640542240165	0.899027455129629	0.84519949661162	Epm2a/Plek	2
GO:0050871	positive regulation of B cell activation	2/482	61/11520	0.730640542240165	0.899027455129629	0.84519949661162	Irs2/Tfrc	2
GO:0070227	lymphocyte apoptotic process	2/482	61/11520	0.730640542240165	0.899027455129629	0.84519949661162	Irs2/Cd274	2
GO:0071479	cellular response to ionizing radiation	2/482	61/11520	0.730640542240165	0.899027455129629	0.84519949661162	Rad9b/Spidr	2
GO:1903201	regulation of oxidative stress-induced cell death	2/482	61/11520	0.730640542240165	0.899027455129629	0.84519949661162	Hspb1/Vnn1	2
GO:2000036	regulation of stem cell population maintenance	2/482	61/11520	0.730640542240165	0.899027455129629	0.84519949661162	Smo/Tead1	2
GO:0003007	heart morphogenesis	6/482	172/11520	0.731321416951564	0.899027455129629	0.84519949661162	Ncor2/Smo/Tead1/Bmp5/Robo1/Adamts1	6
GO:2000116	regulation of cysteine-type endopeptidase activity	6/482	172/11520	0.731321416951564	0.899027455129629	0.84519949661162	Pparg/Mgmt/Cdh1/Apaf1/F2r/Robo1	6
GO:0042326	negative regulation of phosphorylation	11/482	304/11520	0.732089443113154	0.899027455129629	0.84519949661162	Stap1/Hspb1/Pparg/Irs2/Epm2a/Gadd45g/Pde4d/Camk2n2/Gstp1/Gstp2/Hhex	11
GO:0032868	response to insulin	7/482	199/11520	0.732658511057685	0.899027455129629	0.84519949661162	Sort1/Pparg/Cpeb1/Nucb2/Irs2/Scap/Serpina12	7
GO:0033044	regulation of chromosome organization	7/482	199/11520	0.732658511057685	0.899027455129629	0.84519949661162	Spc25/Smc2/Mad2l1/Mcm2/Ten1/Xrcc3/Mapk15	7
GO:0003279	cardiac septum development	3/482	90/11520	0.732811602852654	0.899027455129629	0.84519949661162	Smo/Bmp5/Robo1	3
GO:0030534	adult behavior	3/482	90/11520	0.732811602852654	0.899027455129629	0.84519949661162	Hexa/Cnp/Zfhx2	3
GO:0044000	movement in host	3/482	90/11520	0.732811602852654	0.899027455129629	0.84519949661162	Cd4/Trim5/Lgals1	3
GO:0032680	regulation of tumor necrosis factor production	4/482	118/11520	0.733414496095089	0.899027455129629	0.84519949661162	Hspb1/Clec7a/Gstp1/Gstp2	4
GO:0006730	one-carbon metabolic process	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Mthfd1l	1
GO:0009948	anterior/posterior axis specification	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Hhex	1
GO:0010518	positive regulation of phospholipase activity	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Fgfr1	1
GO:0010664	negative regulation of striated muscle cell apoptotic process	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Acot1	1
GO:0031111	negative regulation of microtubule polymerization or depolymerization	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Stmn1	1
GO:0032768	regulation of monooxygenase activity	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Egfr	1
GO:0043094	cellular metabolic compound salvage	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Uck1	1
GO:0045191	regulation of isotype switching	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Tfrc	1
GO:0048536	spleen development	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Samd9l	1
GO:0051085	chaperone cofactor-dependent protein refolding	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Sdf2l1	1
GO:0070232	regulation of T cell apoptotic process	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Cd274	1
GO:0071526	semaphorin-plexin signaling pathway	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Plxnb1	1
GO:0097720	calcineurin-mediated signaling	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Rcan2	1
GO:0150117	positive regulation of cell-substrate junction organization	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	S100a10	1
GO:1901861	regulation of muscle tissue development	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Usp2	1
GO:1902622	regulation of neutrophil migration	1/482	31/11520	0.734656561271509	0.899027455129629	0.84519949661162	Il1r1	1
GO:0009314	response to radiation	11/482	305/11520	0.735960609436735	0.900391448301879	0.846481822680739	Il1r1/Mme/Trp53inp1/Rad9b/Gngt1/Pparg/Usp2/Tafa2/Egfr/Spidr/Ap1s2	11
GO:0007249	I-kappaB kinase/NF-kappaB signaling	6/482	173/11520	0.736387811859417	0.900450545348035	0.846537381377392	Hspb1/Cd4/Saa3/Trim5/Tfrc/Gstp1	6
GO:0043393	regulation of protein binding	6/482	173/11520	0.736387811859417	0.900450545348035	0.846537381377392	Grem2/Itga4/Hopx/Anxa2/Dhrs7b/Dact1	6
GO:0000380	alternative mRNA splicing, via spliceosome	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Srrm4/Khdrbs3	2
GO:0008088	axo-dendritic transport	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Hspb1/Hap1	2
GO:0030968	endoplasmic reticulum unfolded protein response	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Wfs1/Ermp1	2
GO:0031110	regulation of microtubule polymerization or depolymerization	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Stmn1/Gda	2
GO:0045911	positive regulation of DNA recombination	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Zcwpw1/Tfrc	2
GO:0046785	microtubule polymerization	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Stmn1/Gda	2
GO:0051341	regulation of oxidoreductase activity	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Egfr/Gstp1	2
GO:0140056	organelle localization by membrane tethering	2/482	62/11520	0.738873220529645	0.901425315739389	0.84745378881232	Rab8b/Plek	2
GO:0008064	regulation of actin polymerization or depolymerization	4/482	119/11520	0.739432963677189	0.901425315739389	0.84745378881232	Plek/Sptb/Carmil1/Fchsd1	4
GO:0051216	cartilage development	4/482	119/11520	0.739432963677189	0.901425315739389	0.84745378881232	Sulf2/Fgfr1/Bmp5/Adamts7	4
GO:0019882	antigen processing and presentation	3/482	91/11520	0.739650479988138	0.901425315739389	0.84745378881232	Fcgr4/Abcb9/Rab8b	3
GO:0042752	regulation of circadian rhythm	3/482	91/11520	0.739650479988138	0.901425315739389	0.84745378881232	Ptgds/Pparg/Usp2	3
GO:0048024	regulation of mRNA splicing, via spliceosome	3/482	91/11520	0.739650479988138	0.901425315739389	0.84745378881232	Srrm4/Slc39a5/Khdrbs3	3
GO:0032984	protein-containing complex disassembly	6/482	174/11520	0.741386134666834	0.903077472596479	0.849007025185657	Stmn1/Bnip3/Plek/Sptb/Carmil1/Tmem39a	6
GO:0043542	endothelial cell migration	6/482	174/11520	0.741386134666834	0.903077472596479	0.849007025185657	Lcn2/Hspb1/Pparg/Fgfr1/Robo1/Smoc2	6
GO:0043010	camera-type eye development	7/482	201/11520	0.742035759253858	0.903334782289469	0.849248928835814	Lamc3/Mfsd2a/Crybb3/Fzd4/Egfr/Gas1/Impg2	7
GO:0006936	muscle contraction	5/482	147/11520	0.74216754151912	0.903334782289469	0.849248928835814	Sulf2/Stac3/Sstr2/F2r/Pde4d	5
GO:0009267	cellular response to starvation	5/482	147/11520	0.74216754151912	0.903334782289469	0.849248928835814	Rnf152/Mup1/Plin2/Mfsd2a/Slc39a5	5
GO:0030041	actin filament polymerization	4/482	120/11520	0.745348224321684	0.90334684693324	0.849260271126624	Cobl/Sptb/Carmil1/Fchsd1	4
GO:0030832	regulation of actin filament length	4/482	120/11520	0.745348224321684	0.90334684693324	0.849260271126624	Plek/Sptb/Carmil1/Fchsd1	4
GO:0001937	negative regulation of endothelial cell proliferation	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Pparg	1
GO:0002279	mast cell activation involved in immune response	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Ptgds	1
GO:0002369	T cell cytokine production	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Il1r1	1
GO:0002714	positive regulation of B cell mediated immunity	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Tfrc	1
GO:0002891	positive regulation of immunoglobulin mediated immune response	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Tfrc	1
GO:0030866	cortical actin cytoskeleton organization	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Plek	1
GO:0031103	axon regeneration	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	D130043K22Rik	1
GO:0032330	regulation of chondrocyte differentiation	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Adamts7	1
GO:0032509	endosome transport via multivesicular body sorting pathway	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Sort1	1
GO:0032881	regulation of polysaccharide metabolic process	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Irs2	1
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Ncor2	1
GO:0055023	positive regulation of cardiac muscle tissue growth	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Fgfr1	1
GO:0060412	ventricular septum morphogenesis	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Robo1	1
GO:0061005	cell differentiation involved in kidney development	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Smo	1
GO:0071385	cellular response to glucocorticoid stimulus	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Sstr2	1
GO:0098661	inorganic anion transmembrane transport	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Slc25a10	1
GO:1903715	regulation of aerobic respiration	1/482	32/11520	0.74578856035473	0.90334684693324	0.849260271126624	Bnip3	1
GO:0007259	receptor signaling pathway via JAK-STAT	3/482	92/11520	0.746349975084539	0.903566335093432	0.849466617753135	Akr1b3/Socs2/Prlr	3
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	3/482	92/11520	0.746349975084539	0.903566335093432	0.849466617753135	Cd4/Trim5/Tfrc	3
GO:2000573	positive regulation of DNA biosynthetic process	2/482	63/11520	0.746890322504696	0.903760107653976	0.849648788464046	Mapk15/Smoc2	2
GO:2000628	regulation of miRNA metabolic process	2/482	63/11520	0.746890322504696	0.903760107653976	0.849648788464046	Pparg/Tead1	2
GO:0003012	muscle system process	8/482	229/11520	0.747910353422643	0.904533819292067	0.850376175245513	Sulf2/Pparg/Tead1/Stac3/Sstr2/F2r/Pde4d/Ar	8
GO:0051222	positive regulation of protein transport	8/482	229/11520	0.747910353422643	0.904533819292067	0.850376175245513	Fgg/Fga/Fgb/Smo/Pparg/Irs2/Cdh1/Sytl4	8
GO:0042692	muscle cell differentiation	10/482	282/11520	0.748269170739032	0.904737565129132	0.850567722097549	Cd53/Sort1/Acadm/Hopx/Cxcl10/Smo/Atp11a/Gdf15/Stac3/Cntnap1	10
GO:0002819	regulation of adaptive immune response	5/482	149/11520	0.752737709517735	0.90931413067808	0.854870272454726	Il1r1/Cd48/Cd4/Tfrc/Cd274	5
GO:0090257	regulation of muscle system process	5/482	149/11520	0.752737709517735	0.90931413067808	0.854870272454726	Pparg/Tead1/Sstr2/F2r/Pde4d	5
GO:0000077	DNA damage checkpoint signaling	3/482	93/11520	0.752911301073889	0.90931413067808	0.854870272454726	Rad9b/Ccng1/Eme2	3
GO:1990830	cellular response to leukemia inhibitory factor	3/482	93/11520	0.752911301073889	0.90931413067808	0.854870272454726	Fzd4/Tfrc/Mpc1	3
GO:0002312	B cell activation involved in immune response	2/482	64/11520	0.754695432337463	0.90931413067808	0.854870272454726	Lgals1/Tfrc	2
GO:0032922	circadian regulation of gene expression	2/482	64/11520	0.754695432337463	0.90931413067808	0.854870272454726	Usp2/Nampt	2
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	2/482	64/11520	0.754695432337463	0.90931413067808	0.854870272454726	Mup1/Efna5	2
GO:0006734	NADH metabolic process	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Nqo1	1
GO:0006940	regulation of smooth muscle contraction	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	F2r	1
GO:0014014	negative regulation of gliogenesis	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Tmem98	1
GO:0019320	hexose catabolic process	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Aldh1a7	1
GO:0032205	negative regulation of telomere maintenance	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Ten1	1
GO:0032438	melanosome organization	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Ap1s2	1
GO:0033866	nucleoside bisphosphate biosynthetic process	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Mpc1	1
GO:0034030	ribonucleoside bisphosphate biosynthetic process	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Mpc1	1
GO:0034033	purine nucleoside bisphosphate biosynthetic process	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Mpc1	1
GO:0044743	protein transmembrane import into intracellular organelle	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Grpel2	1
GO:0046633	alpha-beta T cell proliferation	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Cd274	1
GO:0071384	cellular response to corticosteroid stimulus	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Sstr2	1
GO:0090224	regulation of spindle organization	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Mapk15	1
GO:1903580	positive regulation of ATP metabolic process	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Slc4a4	1
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Mapk15	1
GO:2000649	regulation of sodium ion transmembrane transporter activity	1/482	33/11520	0.756454465117006	0.90931413067808	0.854870272454726	Stk39	1
GO:0000819	sister chromatid segregation	5/482	150/11520	0.757900573872536	0.910591867445946	0.856071506595954	Spc25/Smc2/Mad2l1/Xrcc3/Mapk15	5
GO:0071897	DNA biosynthetic process	5/482	150/11520	0.757900573872536	0.910591867445946	0.856071506595954	Pole/Pparg/Ten1/Mapk15/Smoc2	5
GO:0031047	gene silencing by RNA	3/482	94/11520	0.759335747814759	0.911394648829179	0.856826222613943	Ncor2/Pparg/Egfr	3
GO:0045621	positive regulation of lymphocyte differentiation	3/482	94/11520	0.759335747814759	0.911394648829179	0.856826222613943	Tox/Vnn1/Cd83	3
GO:0045807	positive regulation of endocytosis	3/482	94/11520	0.759335747814759	0.911394648829179	0.856826222613943	Stap1/Pparg/Anxa2	3
GO:1990823	response to leukemia inhibitory factor	3/482	94/11520	0.759335747814759	0.911394648829179	0.856826222613943	Fzd4/Tfrc/Mpc1	3
GO:0048193	Golgi vesicle transport	9/482	259/11520	0.761787126738471	0.913741309679799	0.859032380566456	Sort1/Hyou1/Rab8b/Sec22c/Copz2/Gas1/Mapk15/Arfgap3/Dop1b	9
GO:0010827	regulation of glucose transmembrane transport	2/482	65/11520	0.762292212112621	0.913741309679799	0.859032380566456	Fgf21/Irs2	2
GO:0140029	exocytic process	2/482	65/11520	0.762292212112621	0.913741309679799	0.859032380566456	Rab8b/Plek	2
GO:0032640	tumor necrosis factor production	4/482	123/11520	0.762479993092014	0.913741309679799	0.859032380566456	Hspb1/Clec7a/Gstp1/Gstp2	4
GO:0045580	regulation of T cell differentiation	4/482	123/11520	0.762479993092014	0.913741309679799	0.859032380566456	Tox/Hspb1/Vnn1/Cd83	4
GO:0046488	phosphatidylinositol metabolic process	4/482	123/11520	0.762479993092014	0.913741309679799	0.859032380566456	Hycc1/Socs2/Plek/Pigp	4
GO:0009743	response to carbohydrate	5/482	151/11520	0.76298235735257	0.913741309679799	0.859032380566456	Vcam1/Mup1/Irs2/Slc26a6/Efna5	5
GO:0032271	regulation of protein polymerization	5/482	151/11520	0.76298235735257	0.913741309679799	0.859032380566456	Stmn1/Sptb/Carmil1/Fchsd1/Gda	5
GO:1903829	positive regulation of protein localization	13/482	365/11520	0.763885544311106	0.913741309679799	0.859032380566456	Lrp4/Fgg/Fga/Fgb/Smo/Pparg/Clstn3/Irs2/Cdh1/Stac3/Egfr/Tfrc/Sytl4	13
GO:0051056	regulation of small GTPase mediated signal transduction	6/482	179/11520	0.765359614416498	0.913741309679799	0.859032380566456	Stmn1/Mmd2/Adgrg1/F2r/Ccdc125/Robo1	6
GO:0032874	positive regulation of stress-activated MAPK cascade	3/482	95/11520	0.765624676322963	0.913741309679799	0.859032380566456	Stk39/Rell1/Gadd45g	3
GO:0043087	regulation of GTPase activity	9/482	260/11520	0.765688052129347	0.913741309679799	0.859032380566456	S100a10/Stmn1/Tbc1d2b/Plxnb1/Tbc1d30/Ccl6/F2r/Ccdc125/Efna5	9
GO:0002437	inflammatory response to antigenic stimulus	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Il1rn	1
GO:0003179	heart valve morphogenesis	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Robo1	1
GO:0007007	inner mitochondrial membrane organization	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Chchd6	1
GO:0010559	regulation of glycoprotein biosynthetic process	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Abca2	1
GO:0010939	regulation of necrotic cell death	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Bnip3	1
GO:0017004	cytochrome complex assembly	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Coa6	1
GO:0032757	positive regulation of interleukin-8 production	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	F2r	1
GO:0033003	regulation of mast cell activation	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Plscr2	1
GO:0035315	hair cell differentiation	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Fgfr1	1
GO:0035329	hippo signaling	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Tead1	1
GO:0045581	negative regulation of T cell differentiation	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Hspb1	1
GO:0048753	pigment granule organization	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Ap1s2	1
GO:0051647	nucleus localization	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Hhex	1
GO:0060043	regulation of cardiac muscle cell proliferation	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Fgfr1	1
GO:0060421	positive regulation of heart growth	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Fgfr1	1
GO:0140115	export across plasma membrane	1/482	34/11520	0.766673751946779	0.913741309679799	0.859032380566456	Slc4a4	1
GO:0051347	positive regulation of transferase activity	13/482	366/11520	0.767193107091588	0.91390196441261	0.859183416331299	Il1rn/Mmd2/Cd4/Fzd4/Tead1/Fgfr1/Egfr/Unc119/Prlr/Mapk15/Robo1/Ddr1/Vldlr	13
GO:0090066	regulation of anatomical structure size	13/482	366/11520	0.767193107091588	0.91390196441261	0.859183416331299	Fgg/Fga/Fgb/Limk1/Mgll/Pex11a/Plek/Sptb/Carmil1/D130043K22Rik/F2r/Efna5/Fchsd1	13
GO:0051099	positive regulation of binding	5/482	152/11520	0.767983406652609	0.914161435641962	0.85942735209898	S100a10/Stmn1/Pparg/Anxa2/Dact1	5
GO:0099003	vesicle-mediated transport in synapse	5/482	152/11520	0.767983406652609	0.914161435641962	0.85942735209898	Grm8/Cspg5/Slc17a8/Hap1/Ap1s2	5
GO:0010950	positive regulation of endopeptidase activity	4/482	124/11520	0.767987926050569	0.914161435641962	0.85942735209898	Pparg/Apaf1/F2r/Robo1	4
GO:0110053	regulation of actin filament organization	7/482	207/11520	0.768772580975205	0.914866318822021	0.860090031426019	S100a10/Stmn1/Limk1/Plek/Sptb/Carmil1/Fchsd1	7
GO:0002444	myeloid leukocyte mediated immunity	2/482	66/11520	0.769684389071513	0.915253645763678	0.860454167731585	Ptgds/Stap1	2
GO:0010822	positive regulation of mitochondrion organization	2/482	66/11520	0.769684389071513	0.915253645763678	0.860454167731585	Bnip3/Zfp13	2
GO:0010927	cellular component assembly involved in morphogenesis	2/482	66/11520	0.769684389071513	0.915253645763678	0.860454167731585	Abca2/Cntnap1	2
GO:0048514	blood vessel morphogenesis	16/482	445/11520	0.769868309649313	0.915253645763678	0.860454167731585	Reck/Cxcl10/Hspb1/Smo/Pparg/Fzd4/Fgfr1/Hpgd/Adgrg1/Anxa2/Tnfaip2/C6/Robo1/Adamts1/Smoc2/Hhex	16
GO:0001936	regulation of endothelial cell proliferation	3/482	96/11520	0.771779513232991	0.916705662910169	0.861819247467786	Itga4/Pparg/Fgfr1	3
GO:0048562	embryonic organ morphogenesis	5/482	153/11520	0.772904104536701	0.916705662910169	0.861819247467786	Smo/Tead1/Fgfr1/Mthfd1l/Gas1	5
GO:0002366	leukocyte activation involved in immune response	6/482	181/11520	0.774476736953363	0.916705662910169	0.861819247467786	Ly9/Ptgds/Tmem98/Gadd45g/Lgals1/Tfrc	6
GO:0031669	cellular response to nutrient levels	6/482	181/11520	0.774476736953363	0.916705662910169	0.861819247467786	Rnf152/Postn/Mup1/Plin2/Mfsd2a/Slc39a5	6
GO:0051345	positive regulation of hydrolase activity	14/482	395/11520	0.776247615647278	0.916705662910169	0.861819247467786	S100a10/Tmem106b/Pparg/Fgfr1/Apoa4/Tbc1d2b/Plxnb1/Apaf1/Tbc1d30/Plek/Ccl6/F2r/Ccdc125/Robo1	14
GO:0001707	mesoderm formation	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Fgfr1	1
GO:0002762	negative regulation of myeloid leukocyte differentiation	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Tnfrsf11b	1
GO:0006284	base-excision repair	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Pole	1
GO:0009620	response to fungus	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Clec7a	1
GO:0030166	proteoglycan biosynthetic process	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Ugdh	1
GO:0042181	ketone biosynthetic process	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Bmp5	1
GO:0042551	neuron maturation	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Srrm4	1
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Syne4	1
GO:0045981	positive regulation of nucleotide metabolic process	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Slc4a4	1
GO:0046365	monosaccharide catabolic process	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Aldh1a7	1
GO:0046638	positive regulation of alpha-beta T cell differentiation	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Cd83	1
GO:0048168	regulation of neuronal synaptic plasticity	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Cpeb1	1
GO:0048489	synaptic vesicle transport	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Ap1s2	1
GO:0086003	cardiac muscle cell contraction	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Pde4d	1
GO:0090114	COPII-coated vesicle budding	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Mapk15	1
GO:1900544	positive regulation of purine nucleotide metabolic process	1/482	35/11520	0.776465085009782	0.916705662910169	0.861819247467786	Slc4a4	1
GO:0001704	formation of primary germ layer	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Fgfr1/Col12a1	2
GO:0001938	positive regulation of endothelial cell proliferation	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Itga4/Fgfr1	2
GO:0010717	regulation of epithelial to mesenchymal transition	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Foxa1/Vasn	2
GO:0010833	telomere maintenance via telomere lengthening	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Ten1/Mapk15	2
GO:0022406	membrane docking	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Rab8b/Plek	2
GO:0046626	regulation of insulin receptor signaling pathway	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Nucb2/Serpina12	2
GO:0051153	regulation of striated muscle cell differentiation	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Hopx/Atp11a	2
GO:0051588	regulation of neurotransmitter transport	2/482	67/11520	0.776875743783329	0.916705662910169	0.861819247467786	Grm8/Cspg5	2
